,Community,month,year,Sanitation_request
6637,72.0,6,2016,9
6638,72.0,6,2017,23
6639,72.0,6,2018,7
6640,72.0,7,2011,10
6641,72.0,7,2012,5
6642,72.0,7,2013,8
6643,72.0,7,2014,8
6644,72.0,7,2015,7
6645,72.0,7,2016,11
6646,72.0,7,2017,8
6647,72.0,7,2018,13
6648,72.0,8,2011,15
6649,72.0,8,2012,15
6650,72.0,8,2013,15
6651,72.0,8,2014,6
6652,72.0,8,2015,14
6653,72.0,8,2016,8
6654,72.0,8,2017,17
6655,72.0,8,2018,4
6656,72.0,9,2011,11
6657,72.0,9,2012,8
6658,72.0,9,2013,4
6659,72.0,9,2014,5
6660,72.0,9,2015,6
6661,72.0,9,2016,10
6662,72.0,9,2017,9
6663,72.0,9,2018,6
6664,72.0,10,2011,14
6665,72.0,10,2012,2
6666,72.0,10,2013,4
6667,72.0,10,2014,2
6668,72.0,10,2015,6
6669,72.0,10,2016,17
6670,72.0,10,2017,6
6671,72.0,10,2018,2
6672,72.0,11,2011,6
6673,72.0,11,2012,1
6674,72.0,11,2013,2
6675,72.0,11,2014,3
6676,72.0,11,2015,4
6677,72.0,11,2016,6
6678,72.0,11,2017,8
6679,72.0,12,2010,3
6680,72.0,12,2011,5
6681,72.0,12,2012,3
6682,72.0,12,2013,1
6683,72.0,12,2014,4
6684,72.0,12,2015,5
6685,72.0,12,2016,1
6686,72.0,12,2017,11
6687,73.0,1,2011,13
6688,73.0,1,2012,9
6689,73.0,1,2013,8
6690,73.0,1,2014,9
6691,73.0,1,2015,14
6692,73.0,1,2016,14
6693,73.0,1,2017,13
6694,73.0,1,2018,4
6695,73.0,2,2011,11
6696,73.0,2,2012,22
6697,73.0,2,2013,9
6698,73.0,2,2014,15
6699,73.0,2,2015,23
6700,73.0,2,2016,20
6701,73.0,2,2017,21
6702,73.0,2,2018,13
6703,73.0,3,2011,24
6704,73.0,3,2012,21
6705,73.0,3,2013,25
6706,73.0,3,2014,27
6707,73.0,3,2015,38
6708,73.0,3,2016,25
6709,73.0,3,2017,15
6710,73.0,3,2018,15
6711,73.0,4,2011,29
6712,73.0,4,2012,40
6713,73.0,4,2013,30
6714,73.0,4,2014,36
6715,73.0,4,2015,18
6716,73.0,4,2016,18
6717,73.0,4,2017,19
6718,73.0,4,2018,15
6719,73.0,5,2011,49
6720,73.0,5,2012,69
6721,73.0,5,2013,65
6722,73.0,5,2014,52
6723,73.0,5,2015,73
6724,73.0,5,2016,78
6725,73.0,5,2017,56
6726,73.0,5,2018,60
6727,73.0,6,2011,75
6728,73.0,6,2012,37
6729,73.0,6,2013,38
6730,73.0,6,2014,46
6731,73.0,6,2015,63
6732,73.0,6,2016,65
6733,73.0,6,2017,51
6734,73.0,6,2018,54
6735,73.0,7,2011,40
6736,73.0,7,2012,44
6737,73.0,7,2013,64
6738,73.0,7,2014,46
6739,73.0,7,2015,51
6740,73.0,7,2016,56
6741,73.0,7,2017,29
6742,73.0,7,2018,60
6743,73.0,8,2011,28
6744,73.0,8,2012,67
6745,73.0,8,2013,34
6746,73.0,8,2014,43
6747,73.0,8,2015,33
6748,73.0,8,2016,58
6749,73.0,8,2017,30
6750,73.0,8,2018,47
6751,73.0,9,2011,28
6752,73.0,9,2012,35
6753,73.0,9,2013,39
6754,73.0,9,2014,29
6755,73.0,9,2015,37
6756,73.0,9,2016,43
6757,73.0,9,2017,31
6758,73.0,9,2018,45
6759,73.0,10,2011,25
6760,73.0,10,2012,14
6761,73.0,10,2013,14
6762,73.0,10,2014,20
6763,73.0,10,2015,25
6764,73.0,10,2016,32
6765,73.0,10,2017,17
6766,73.0,10,2018,14
6767,73.0,11,2011,17
6768,73.0,11,2012,16
6769,73.0,11,2013,8
6770,73.0,11,2014,18
6771,73.0,11,2015,15
6772,73.0,11,2016,26
6773,73.0,11,2017,8
6774,73.0,12,2010,2
6775,73.0,12,2011,19
6776,73.0,12,2012,16
6777,73.0,12,2013,12
6778,73.0,12,2014,13
6779,73.0,12,2015,10
6780,73.0,12,2016,9
6781,73.0,12,2017,5
6782,74.0,1,2011,5
6783,74.0,1,2012,4
6784,74.0,1,2013,2
6785,74.0,1,2014,5
6786,74.0,1,2015,2
6787,74.0,1,2016,3
6788,74.0,1,2017,3
6789,74.0,1,2018,1
6790,74.0,2,2011,1
6791,74.0,2,2012,2
6792,74.0,2,2013,3
6793,74.0,2,2014,3
6794,74.0,2,2015,4
6795,74.0,2,2016,2
6796,74.0,2,2017,1
6797,74.0,2,2018,5
6798,74.0,3,2011,2
6799,74.0,3,2012,1
6800,74.0,3,2013,6
6801,74.0,3,2014,4
6802,74.0,3,2015,5
6803,74.0,3,2016,1
6804,74.0,3,2017,2
6805,74.0,3,2018,4
6806,74.0,4,2011,8
6807,74.0,4,2012,11
6808,74.0,4,2013,5
6809,74.0,4,2014,5
6810,74.0,4,2015,4
6811,74.0,4,2016,5
6812,74.0,4,2017,6
6813,74.0,4,2018,2
6814,74.0,5,2011,9
6815,74.0,5,2012,16
6816,74.0,5,2013,18
6817,74.0,5,2014,7
6818,74.0,5,2015,7
6819,74.0,5,2016,6
6820,74.0,5,2017,7
6821,74.0,5,2018,7
6822,74.0,6,2011,10
6823,74.0,6,2012,3
6824,74.0,6,2013,9
6825,74.0,6,2014,9
6826,74.0,6,2015,4
6827,74.0,6,2016,8
6828,74.0,6,2017,13
6829,74.0,6,2018,1
6830,74.0,7,2011,8
6831,74.0,7,2012,10
6832,74.0,7,2013,2
6833,74.0,7,2014,8
6834,74.0,7,2015,5
6835,74.0,7,2016,11
6836,74.0,7,2017,4
6837,74.0,7,2018,12
6838,74.0,8,2011,24
6839,74.0,8,2012,13
6840,74.0,8,2013,11
6841,74.0,8,2014,6
6842,74.0,8,2015,12
6843,74.0,8,2016,13
6844,74.0,8,2017,12
6845,74.0,8,2018,4
6846,74.0,9,2011,14
6847,74.0,9,2012,14
6848,74.0,9,2013,2
6849,74.0,9,2014,7
6850,74.0,9,2015,4
6851,74.0,9,2016,8
6852,74.0,9,2017,4
6853,74.0,9,2018,2
6854,74.0,10,2011,10
6855,74.0,10,2012,5
6856,74.0,10,2013,3
6857,74.0,10,2014,5
6858,74.0,10,2015,1
6859,74.0,10,2016,7
6860,74.0,10,2017,4
6861,74.0,10,2018,3
6862,74.0,11,2011,5
6863,74.0,11,2012,4
6864,74.0,11,2014,2
6865,74.0,11,2015,2
6866,74.0,11,2016,7
6867,74.0,11,2017,1
6868,74.0,12,2011,4
6869,74.0,12,2012,1
6870,74.0,12,2013,2
6871,74.0,12,2014,4
6872,74.0,12,2015,2
6873,74.0,12,2016,2
6874,74.0,12,2017,6
6875,75.0,1,2011,7
6876,75.0,1,2012,9
6877,75.0,1,2013,5
6878,75.0,1,2014,4
6879,75.0,1,2015,8
6880,75.0,1,2016,6
6881,75.0,1,2017,13
6882,75.0,1,2018,5
6883,75.0,2,2011,7
6884,75.0,2,2012,3
6885,75.0,2,2013,3
6886,75.0,2,2014,4
6887,75.0,2,2015,8
6888,75.0,2,2016,6
6889,75.0,2,2017,11
6890,75.0,2,2018,6
6891,75.0,3,2011,4
6892,75.0,3,2012,15
6893,75.0,3,2013,11
6894,75.0,3,2014,11
6895,75.0,3,2015,6
6896,75.0,3,2016,6
6897,75.0,3,2017,5
6898,75.0,3,2018,4
6899,75.0,4,2011,15
6900,75.0,4,2012,15
6901,75.0,4,2013,11
6902,75.0,4,2014,11
6903,75.0,4,2015,8
6904,75.0,4,2016,9
6905,75.0,4,2017,7
6906,75.0,4,2018,6
6907,75.0,5,2011,23
6908,75.0,5,2012,24
6909,75.0,5,2013,37
6910,75.0,5,2014,12
6911,75.0,5,2015,20
6912,75.0,5,2016,24
6913,75.0,5,2017,34
6914,75.0,5,2018,19
6915,75.0,6,2011,32
6916,75.0,6,2012,15
6917,75.0,6,2013,21
6918,75.0,6,2014,15
6919,75.0,6,2015,14
6920,75.0,6,2016,22
6921,75.0,6,2017,23
6922,75.0,6,2018,14
6923,75.0,7,2011,18
6924,75.0,7,2012,22
6925,75.0,7,2013,13
6926,75.0,7,2014,13
6927,75.0,7,2015,21
6928,75.0,7,2016,28
6929,75.0,7,2017,13
6930,75.0,7,2018,27
6931,75.0,8,2011,14
6932,75.0,8,2012,39
6933,75.0,8,2013,22
6934,75.0,8,2014,10
6935,75.0,8,2015,7
6936,75.0,8,2016,26
6937,75.0,8,2017,22
6938,75.0,8,2018,14
6939,75.0,9,2011,13
6940,75.0,9,2012,22
6941,75.0,9,2013,8
6942,75.0,9,2014,21
6943,75.0,9,2015,7
6944,75.0,9,2016,20
6945,75.0,9,2017,7
6946,75.0,9,2018,13
6947,75.0,10,2011,11
6948,75.0,10,2012,12
6949,75.0,10,2013,8
6950,75.0,10,2014,6
6951,75.0,10,2015,7
6952,75.0,10,2016,14
6953,75.0,10,2017,9
6954,75.0,10,2018,3
6955,75.0,11,2011,6
6956,75.0,11,2012,5
6957,75.0,11,2013,13
6958,75.0,11,2014,6
6959,75.0,11,2015,5
6960,75.0,11,2016,18
6961,75.0,11,2017,7
6962,75.0,12,2010,3
6963,75.0,12,2011,3
6964,75.0,12,2012,6
6965,75.0,12,2013,3
6966,75.0,12,2014,5
6967,75.0,12,2015,3
6968,75.0,12,2016,7
6969,75.0,12,2017,1
6970,76.0,1,2011,2
6971,76.0,1,2012,2
6972,76.0,1,2013,2
6973,76.0,1,2014,2
6974,76.0,1,2017,2
6975,76.0,1,2018,1
6976,76.0,2,2011,5
6977,76.0,2,2014,3
6978,76.0,2,2015,5
6979,76.0,2,2016,1
6980,76.0,2,2017,1
6981,76.0,2,2018,2
6982,76.0,3,2011,2
6983,76.0,3,2012,1
6984,76.0,3,2013,4
6985,76.0,3,2014,2
6986,76.0,3,2015,7
6987,76.0,3,2017,4
6988,76.0,3,2018,1
6989,76.0,4,2011,2
6990,76.0,4,2012,2
6991,76.0,4,2013,1
6992,76.0,4,2014,1
6993,76.0,4,2018,2
6994,76.0,5,2011,1
6995,76.0,5,2012,2
6996,76.0,5,2013,4
6997,76.0,5,2014,4
6998,76.0,5,2015,3
6999,76.0,5,2016,1
7000,76.0,5,2017,2
7001,76.0,5,2018,1
7002,76.0,6,2011,2
7003,76.0,6,2012,5
7004,76.0,6,2013,2
7005,76.0,6,2014,5
7006,76.0,6,2015,4
7007,76.0,6,2016,1
7008,76.0,6,2017,3
7009,76.0,6,2018,2
7010,76.0,7,2011,2
7011,76.0,7,2012,4
7012,76.0,7,2013,6
7013,76.0,7,2014,1
7014,76.0,7,2015,3
7015,76.0,7,2016,1
7016,76.0,7,2017,4
7017,76.0,7,2018,2
7018,76.0,8,2011,3
7019,76.0,8,2013,11
7020,76.0,8,2016,3
7021,76.0,8,2017,1
7022,76.0,8,2018,1
7023,76.0,9,2011,4
7024,76.0,9,2012,1
7025,76.0,9,2013,1
7026,76.0,9,2014,6
7027,76.0,9,2015,1
7028,76.0,9,2016,3
7029,76.0,9,2017,2
7030,76.0,10,2011,6
7031,76.0,10,2012,1
7032,76.0,10,2013,5
7033,76.0,10,2014,3
7034,76.0,10,2015,1
7035,76.0,10,2016,5
7036,76.0,10,2018,2
7037,76.0,11,2012,2
7038,76.0,11,2013,2
7039,76.0,11,2015,4
7040,76.0,11,2016,1
7041,76.0,12,2012,2
7042,76.0,12,2014,1
7043,76.0,12,2016,1
7044,76.0,12,2017,1
7045,77.0,1,2011,2
7046,77.0,1,2012,11
7047,77.0,1,2013,6
7048,77.0,1,2014,5
7049,77.0,1,2015,5
7050,77.0,1,2016,10
7051,77.0,1,2017,8
7052,77.0,1,2018,11
7053,77.0,2,2011,22
7054,77.0,2,2012,25
7055,77.0,2,2013,12
7056,77.0,2,2014,9
7057,77.0,2,2015,4
7058,77.0,2,2016,11
7059,77.0,2,2017,8
7060,77.0,2,2018,6
7061,77.0,3,2011,12
7062,77.0,3,2012,14
7063,77.0,3,2013,14
7064,77.0,3,2014,10
7065,77.0,3,2015,20
7066,77.0,3,2016,7
7067,77.0,3,2017,15
7068,77.0,3,2018,24
7069,77.0,4,2011,12
7070,77.0,4,2012,20
7071,77.0,4,2013,10
7072,77.0,4,2014,16
7073,77.0,4,2015,12
7074,77.0,4,2016,9
7075,77.0,4,2017,17
7076,77.0,4,2018,16
7077,77.0,5,2011,26
7078,77.0,5,2012,22
7079,77.0,5,2013,12
7080,77.0,5,2014,9
7081,77.0,5,2015,9
7082,77.0,5,2016,15
7083,77.0,5,2017,31
7084,77.0,5,2018,17
7085,77.0,6,2011,21
7086,77.0,6,2012,15
7087,77.0,6,2013,18
7088,77.0,6,2014,13
7089,77.0,6,2015,8
7090,77.0,6,2016,25
7091,77.0,6,2017,23
7092,77.0,6,2018,10
7093,77.0,7,2011,19
7094,77.0,7,2012,15
7095,77.0,7,2013,7
7096,77.0,7,2014,12
7097,77.0,7,2015,16
7098,77.0,7,2016,20
7099,77.0,7,2017,28
7100,77.0,7,2018,14
7101,77.0,8,2011,20
7102,77.0,8,2012,18
7103,77.0,8,2013,16
7104,77.0,8,2014,11
7105,77.0,8,2015,17
7106,77.0,8,2016,25
7107,77.0,8,2017,35
7108,77.0,8,2018,14
7109,77.0,9,2011,12
7110,77.0,9,2012,12
7111,77.0,9,2013,12
7112,77.0,9,2014,15
7113,77.0,9,2015,14
7114,77.0,9,2016,16
7115,77.0,9,2017,25
7116,77.0,9,2018,30
7117,77.0,10,2011,31
7118,77.0,10,2012,13
7119,77.0,10,2013,4
7120,77.0,10,2014,10
7121,77.0,10,2015,9
7122,77.0,10,2016,10
7123,77.0,10,2017,26
7124,77.0,10,2018,10
7125,77.0,11,2011,16
7126,77.0,11,2012,4
7127,77.0,11,2013,9
7128,77.0,11,2014,7
7129,77.0,11,2015,6
7130,77.0,11,2016,13
7131,77.0,11,2017,13
7132,77.0,12,2011,16
7133,77.0,12,2012,1
7134,77.0,12,2013,6
7135,77.0,12,2014,8
7136,77.0,12,2015,3
7137,77.0,12,2016,7
7138,77.0,12,2017,12
