,Year,month,time,Community,crime_count,Street_lights,Sanitation_request,building_abandon,Total,asian,Black,hispanic,white,other 
13948,2013,10,evening,46,156,41,25,8,27601,16,20826,5810,672,277
13949,2013,10,evening,47,13,9,2,3,2442,0,2419,0,11,12
13950,2013,10,evening,48,35,49,8,5,13306,12,12566,465,161,102
13951,2013,10,evening,49,230,107,25,26,42327,169,40798,396,417,547
13952,2013,10,evening,5,53,19,26,17,34942,1563,713,4378,26996,1292
13953,2013,10,evening,50,30,9,1,4,6620,43,5474,335,633,135
13954,2013,10,evening,51,66,27,15,13,14635,1,9575,4139,781,139
13955,2013,10,evening,52,46,23,7,2,23013,66,562,18409,3938,38
13956,2013,10,evening,53,114,64,26,25,27572,70,25520,1488,281,213
13957,2013,10,evening,54,40,13,2,2,7382,26,6926,265,135,30
13958,2013,10,evening,55,25,29,2,0,9151,0,447,4582,4105,17
13959,2013,10,evening,56,66,26,7,0,35542,311,1431,17270,16214,316
13960,2013,10,evening,57,23,8,3,1,13259,441,79,10197,2482,60
13961,2013,10,evening,58,85,28,24,5,44231,3253,453,37468,2798,259
13962,2013,10,evening,59,29,10,2,5,16064,2918,145,10095,2660,246
13963,2013,10,evening,6,184,36,60,0,99876,6735,3320,8099,78859,2863
13964,2013,10,evening,60,57,29,18,2,32853,12214,863,8175,10982,619
13965,2013,10,evening,61,154,71,26,15,41178,993,9495,25278,5010,402
13966,2013,10,evening,62,21,22,7,13,19932,308,213,16566,2840,5
13967,2013,10,evening,63,57,24,4,3,40926,191,1352,37904,1432,47
13968,2013,10,evening,64,23,54,6,0,25200,361,340,12527,11672,300
13969,2013,10,evening,65,45,40,6,2,33595,193,1154,27169,5008,71
13970,2013,10,evening,66,183,66,22,19,54265,304,25023,26109,1973,856
13971,2013,10,evening,67,233,64,34,74,30798,6,28249,1890,244,409
13972,2013,10,evening,68,193,67,32,56,26020,62,24690,756,204,308
13973,2013,10,evening,69,181,48,37,33,32461,5,31301,387,431,337
13974,2013,10,evening,7,121,49,119,13,67260,4243,3134,4675,53151,2057
13975,2013,10,evening,70,89,59,23,5,43283,314,20721,16374,5044,830
13976,2013,10,evening,71,208,58,53,10,45770,153,44267,614,257,479
13977,2013,10,evening,72,21,84,4,1,20836,89,7047,1200,12043,457
13978,2013,10,evening,73,106,77,14,7,27055,8,25981,324,170,572
13979,2013,10,evening,74,17,21,3,1,19029,368,589,2090,15730,252
13980,2013,10,evening,75,60,86,8,6,23019,45,15252,805,6313,604
13981,2013,10,evening,76,43,5,5,4,12902,1407,231,1127,9475,662
13982,2013,10,evening,77,69,26,4,4,55430,6430,7592,9081,30615,1712
13983,2013,10,evening,8,251,30,21,3,86343,9906,7376,4627,62243,2191
13984,2013,10,evening,9,11,15,3,3,11150,241,148,752,9893,116
13985,2013,10,morning,1,74,10,18,1,55500,3205,14455,12383,23604,1853
13986,2013,10,morning,10,28,36,15,2,36002,1170,169,4202,29644,817
13987,2013,10,morning,11,30,30,6,1,26755,2597,274,6125,17155,604
13988,2013,10,morning,12,10,23,5,0,18631,1971,169,2439,13655,397
13989,2013,10,morning,13,14,9,5,0,18743,5121,448,3092,9642,440
13990,2013,10,morning,14,53,22,29,1,51575,7883,2337,24892,14932,1531
13991,2013,10,morning,15,69,69,33,0,64523,2946,863,27576,31778,1360
13992,2013,10,morning,16,70,42,29,1,55417,4579,1543,24733,22975,1587
13993,2013,10,morning,17,45,43,15,2,43444,1755,895,12559,27862,373
13994,2013,10,morning,18,9,6,10,2,12992,519,582,7585,4032,274
13995,2013,10,morning,19,90,71,28,2,78155,1336,2196,62968,10879,776
13996,2013,10,morning,2,56,57,20,1,73723,16641,8936,13366,31806,2974
13997,2013,10,morning,20,29,19,11,3,24450,384,502,21321,1900,343
13998,2013,10,morning,21,38,21,6,3,38191,1340,800,23368,11898,785
13999,2013,10,morning,22,103,58,35,5,74606,2234,3556,33868,33354,1594
14000,2013,10,morning,23,195,45,30,13,56248,305,20912,30847,3258,926
14001,2013,10,morning,24,131,60,36,6,84458,3373,6551,22477,49729,2328
14002,2013,10,morning,25,371,73,37,30,97611,475,79668,12270,4407,791
14003,2013,10,morning,26,127,14,9,12,17490,33,16705,362,277,113
14004,2013,10,morning,27,139,31,20,8,20234,80,18155,712,1079,208
14005,2013,10,morning,28,180,47,25,5,62560,10267,18559,6105,26071,1558
14006,2013,10,morning,29,202,34,12,18,35423,83,31112,2897,796,535
14007,2013,10,morning,3,75,11,12,2,56296,5773,10970,7468,30456,1629
14008,2013,10,morning,30,65,28,17,12,73983,201,8831,62126,2545,280
14009,2013,10,morning,31,46,23,22,6,32998,718,1258,25699,4955,368
14010,2013,10,morning,32,144,17,9,0,35010,6162,4003,2115,21691,1039
14011,2013,10,morning,33,39,10,3,0,23190,5375,5488,1243,10433,651
14012,2013,10,morning,34,17,15,3,0,13635,10278,1248,408,1572,129
14013,2013,10,morning,35,50,15,1,2,20559,2639,14460,649,2356,455
14014,2013,10,morning,36,14,7,0,5,6474,124,5949,240,125,36
14015,2013,10,morning,37,21,4,3,7,2377,0,2170,124,83,0
14016,2013,10,morning,38,72,9,13,6,22634,89,21054,373,570,548
14017,2013,10,morning,39,22,13,2,1,17074,1440,11690,503,2925,516
14018,2013,10,morning,4,50,12,9,1,41483,4608,1394,7284,26554,1643
14019,2013,10,morning,40,67,5,7,6,11868,14,11199,216,48,391
14020,2013,10,morning,41,37,19,5,8,26573,3249,7621,2101,12539,1063
14021,2013,10,morning,42,113,23,8,11,26024,797,21891,775,2062,499
14022,2013,10,morning,43,198,66,40,18,48552,124,45464,845,1326,793
14023,2013,10,morning,44,146,81,19,10,30946,93,29792,311,459,291
14024,2013,10,morning,45,33,54,4,6,9840,19,9617,68,37,99
14025,2013,10,morning,46,132,41,25,8,27601,16,20826,5810,672,277
14026,2013,10,morning,47,12,9,2,3,2442,0,2419,0,11,12
14027,2013,10,morning,48,27,49,8,5,13306,12,12566,465,161,102
14028,2013,10,morning,49,160,107,25,26,42327,169,40798,396,417,547
14029,2013,10,morning,5,25,19,26,17,34942,1563,713,4378,26996,1292
14030,2013,10,morning,50,40,9,1,4,6620,43,5474,335,633,135
14031,2013,10,morning,51,41,27,15,13,14635,1,9575,4139,781,139
14032,2013,10,morning,52,25,23,7,2,23013,66,562,18409,3938,38
14033,2013,10,morning,53,93,64,26,25,27572,70,25520,1488,281,213
14034,2013,10,morning,54,30,13,2,2,7382,26,6926,265,135,30
14035,2013,10,morning,55,14,29,2,0,9151,0,447,4582,4105,17
14036,2013,10,morning,56,34,26,7,0,35542,311,1431,17270,16214,316
14037,2013,10,morning,57,19,8,3,1,13259,441,79,10197,2482,60
14038,2013,10,morning,58,38,28,24,5,44231,3253,453,37468,2798,259
14039,2013,10,morning,59,23,10,2,5,16064,2918,145,10095,2660,246
14040,2013,10,morning,6,105,36,60,0,99876,6735,3320,8099,78859,2863
14041,2013,10,morning,60,40,29,18,2,32853,12214,863,8175,10982,619
14042,2013,10,morning,61,130,71,26,15,41178,993,9495,25278,5010,402
14043,2013,10,morning,62,25,22,7,12,19932,308,213,16566,2840,5
14044,2013,10,morning,63,49,24,4,3,40926,191,1352,37904,1432,47
14045,2013,10,morning,64,15,54,6,0,25200,361,340,12527,11672,300
14046,2013,10,morning,65,53,40,6,2,33595,193,1154,27169,5008,71
14047,2013,10,morning,66,119,66,22,19,54265,304,25023,26109,1973,856
14048,2013,10,morning,67,160,64,34,74,30798,6,28249,1890,244,409
14049,2013,10,morning,68,140,67,32,56,26020,62,24690,756,204,308
14050,2013,10,morning,69,132,48,37,33,32461,5,31301,387,431,337
14051,2013,10,morning,7,73,49,119,13,67260,4243,3134,4675,53151,2057
14052,2013,10,morning,70,62,59,23,5,43283,314,20721,16374,5044,830
14053,2013,10,morning,71,160,58,53,10,45770,153,44267,614,257,479
14054,2013,10,morning,72,18,84,4,1,20836,89,7047,1200,12043,457
14055,2013,10,morning,73,71,77,14,7,27055,8,25981,324,170,572
14056,2013,10,morning,74,8,21,3,1,19029,368,589,2090,15730,252
14057,2013,10,morning,75,48,86,8,6,23019,45,15252,805,6313,604
14058,2013,10,morning,76,67,5,5,7,12902,1407,231,1127,9475,662
14059,2013,10,morning,77,45,26,4,7,55430,6430,7592,9081,30615,1712
14060,2013,10,morning,8,144,30,21,6,86343,9906,7376,4627,62243,2191
14061,2013,10,morning,9,5,15,3,4,11150,241,148,752,9893,116
14062,2013,10,night,1,48,10,18,1,55500,3205,14455,12383,23604,1853
14063,2013,10,night,10,13,36,15,1,36002,1170,169,4202,29644,817
14064,2013,10,night,11,22,30,6,0,26755,2597,274,6125,17155,604
14065,2013,10,night,12,3,23,5,0,18631,1971,169,2439,13655,397
14066,2013,10,night,13,6,9,5,0,18743,5121,448,3092,9642,440
14067,2013,10,night,14,32,22,29,1,51575,7883,2337,24892,14932,1531
14068,2013,10,night,15,64,69,33,0,64523,2946,863,27576,31778,1360
14069,2013,10,night,16,45,42,29,1,55417,4579,1543,24733,22975,1587
14070,2013,10,night,17,24,43,15,1,43444,1755,895,12559,27862,373
14071,2013,10,night,18,6,6,10,2,12992,519,582,7585,4032,274
14072,2013,10,night,19,91,71,28,2,78155,1336,2196,62968,10879,776
14073,2013,10,night,2,48,57,20,1,73723,16641,8936,13366,31806,2974
14074,2013,10,night,20,19,19,11,3,24450,384,502,21321,1900,343
14075,2013,10,night,21,39,21,6,3,38191,1340,800,23368,11898,785
14076,2013,10,night,22,68,58,35,5,74606,2234,3556,33868,33354,1594
14077,2013,10,night,23,86,45,30,13,56248,305,20912,30847,3258,926
14078,2013,10,night,24,131,60,36,6,84458,3373,6551,22477,49729,2328
14079,2013,10,night,25,234,73,37,30,97611,475,79668,12270,4407,791
14080,2013,10,night,26,71,14,9,12,17490,33,16705,362,277,113
14081,2013,10,night,27,60,31,20,8,20234,80,18155,712,1079,208
14082,2013,10,night,28,110,47,25,5,62560,10267,18559,6105,26071,1558
14083,2013,10,night,29,81,34,12,18,35423,83,31112,2897,796,535
14084,2013,10,night,3,50,11,12,2,56296,5773,10970,7468,30456,1629
14085,2013,10,night,30,69,28,17,12,73983,201,8831,62126,2545,280
14086,2013,10,night,31,44,23,22,6,32998,718,1258,25699,4955,368
14087,2013,10,night,32,58,17,9,0,35010,6162,4003,2115,21691,1039
14088,2013,10,night,33,16,10,3,0,23190,5375,5488,1243,10433,651
14089,2013,10,night,34,9,15,3,0,13635,10278,1248,408,1572,129
14090,2013,10,night,35,21,15,1,2,20559,2639,14460,649,2356,455
14091,2013,10,night,36,9,7,0,6,6474,124,5949,240,125,36
14092,2013,10,night,37,11,4,3,8,2377,0,2170,124,83,0
14093,2013,10,night,38,34,9,13,6,22634,89,21054,373,570,548
14094,2013,10,night,39,23,14,2,1,17074,1440,11690,503,2925,516
14095,2013,10,night,4,25,12,9,1,41483,4608,1394,7284,26554,1643
14096,2013,10,night,40,35,5,7,6,11868,14,11199,216,48,391
14097,2013,10,night,41,11,19,5,7,26573,3249,7621,2101,12539,1063
14098,2013,10,night,42,40,23,8,11,26024,797,21891,775,2062,499
14099,2013,10,night,43,106,66,40,18,48552,124,45464,845,1326,793
14100,2013,10,night,44,70,81,19,10,30946,93,29792,311,459,291
14101,2013,10,night,45,19,54,4,6,9840,19,9617,68,37,99
14102,2013,10,night,46,92,41,25,8,27601,16,20826,5810,672,277
14103,2013,10,night,47,6,9,2,3,2442,0,2419,0,11,12
14104,2013,10,night,48,18,49,8,5,13306,12,12566,465,161,102
14105,2013,10,night,49,80,107,25,26,42327,169,40798,396,417,547
14106,2013,10,night,5,25,19,26,17,34942,1563,713,4378,26996,1292
14107,2013,10,night,50,5,9,1,4,6620,43,5474,335,633,135
14108,2013,10,night,51,30,27,15,13,14635,1,9575,4139,781,139
14109,2013,10,night,52,18,23,7,2,23013,66,562,18409,3938,38
14110,2013,10,night,53,47,64,26,25,27572,70,25520,1488,281,213
14111,2013,10,night,54,18,13,2,2,7382,26,6926,265,135,30
14112,2013,10,night,55,8,29,2,0,9151,0,447,4582,4105,17
14113,2013,10,night,56,28,26,7,0,35542,311,1431,17270,16214,316
14114,2013,10,night,57,16,8,3,1,13259,441,79,10197,2482,60
14115,2013,10,night,58,27,28,24,5,44231,3253,453,37468,2798,259
14116,2013,10,night,59,14,10,2,5,16064,2918,145,10095,2660,246
14117,2013,10,night,6,145,36,60,1,99876,6735,3320,8099,78859,2863
14118,2013,10,night,60,35,29,18,2,32853,12214,863,8175,10982,619
14119,2013,10,night,61,67,71,26,15,41178,993,9495,25278,5010,402
14120,2013,10,night,62,13,22,7,11,19932,308,213,16566,2840,5
14121,2013,10,night,63,37,24,4,3,40926,191,1352,37904,1432,47
14122,2013,10,night,64,17,54,6,0,25200,361,340,12527,11672,300
14123,2013,10,night,65,22,40,6,2,33595,193,1154,27169,5008,71
14124,2013,10,night,66,65,66,22,19,54265,304,25023,26109,1973,856
14125,2013,10,night,67,112,64,34,74,30798,6,28249,1890,244,409
14126,2013,10,night,68,86,67,32,56,26020,62,24690,756,204,308
14127,2013,10,night,69,94,48,37,33,32461,5,31301,387,431,337
14128,2013,10,night,7,76,49,119,13,67260,4243,3134,4675,53151,2057
14129,2013,10,night,70,39,59,23,5,43283,314,20721,16374,5044,830
14130,2013,10,night,71,108,58,53,10,45770,153,44267,614,257,479
14131,2013,10,night,72,16,84,4,1,20836,89,7047,1200,12043,457
14132,2013,10,night,73,49,77,14,7,27055,8,25981,324,170,572
14133,2013,10,night,74,6,21,3,1,19029,368,589,2090,15730,252
14134,2013,10,night,75,27,86,8,6,23019,45,15252,805,6313,604
14135,2013,10,night,76,13,5,5,11,12902,1407,231,1127,9475,662
14136,2013,10,night,77,28,26,4,14,55430,6430,7592,9081,30615,1712
14137,2013,10,night,8,194,30,21,16,86343,9906,7376,4627,62243,2191
14138,2013,10,night,9,5,15,3,16,11150,241,148,752,9893,116
14139,2013,11,afternoon,1,122,13,14,15,55500,3205,14455,12383,23604,1853
14140,2013,11,afternoon,10,25,13,20,14,36002,1170,169,4202,29644,817
14141,2013,11,afternoon,11,33,23,3,11,26755,2597,274,6125,17155,604
14142,2013,11,afternoon,12,12,14,2,9,18631,1971,169,2439,13655,397
14143,2013,11,afternoon,13,26,11,9,6,18743,5121,448,3092,9642,440
14144,2013,11,afternoon,14,62,18,16,4,51575,7883,2337,24892,14932,1531
14145,2013,11,afternoon,15,89,41,14,1,64523,2946,863,27576,31778,1360
14146,2013,11,afternoon,16,70,29,12,1,55417,4579,1543,24733,22975,1587
14147,2013,11,afternoon,17,47,22,7,1,43444,1755,895,12559,27862,373
14148,2013,11,afternoon,18,11,6,1,2,12992,519,582,7585,4032,274
14149,2013,11,afternoon,19,141,28,16,5,78155,1336,2196,62968,10879,776
14150,2013,11,afternoon,2,95,26,13,3,73723,16641,8936,13366,31806,2974
14151,2013,11,afternoon,20,53,9,2,1,24450,384,502,21321,1900,343
14152,2013,11,afternoon,21,69,14,14,1,38191,1340,800,23368,11898,785
14153,2013,11,afternoon,22,126,48,22,1,74606,2234,3556,33868,33354,1594
14154,2013,11,afternoon,23,246,30,19,10,56248,305,20912,30847,3258,926
14155,2013,11,afternoon,24,205,61,29,3,84458,3373,6551,22477,49729,2328
14156,2013,11,afternoon,25,479,85,22,17,97611,475,79668,12270,4407,791
14157,2013,11,afternoon,26,171,7,5,13,17490,33,16705,362,277,113
14158,2013,11,afternoon,27,185,20,14,4,20234,80,18155,712,1079,208
14159,2013,11,afternoon,28,222,45,9,1,62560,10267,18559,6105,26071,1558
14160,2013,11,afternoon,29,214,24,11,16,35423,83,31112,2897,796,535
14161,2013,11,afternoon,3,126,8,10,18,56296,5773,10970,7468,30456,1629
14162,2013,11,afternoon,30,100,45,6,10,73983,201,8831,62126,2545,280
14163,2013,11,afternoon,31,73,25,8,4,32998,718,1258,25699,4955,368
14164,2013,11,afternoon,32,321,79,3,1,35010,6162,4003,2115,21691,1039
14165,2013,11,afternoon,33,59,13,1,1,23190,5375,5488,1243,10433,651
14166,2013,11,afternoon,34,36,11,2,3,13635,10278,1248,408,1572,129
14167,2013,11,afternoon,35,67,6,5,3,20559,2639,14460,649,2356,455
14168,2013,11,afternoon,36,17,3,2,2,6474,124,5949,240,125,36
14169,2013,11,afternoon,37,35,4,1,2,2377,0,2170,124,83,0
14170,2013,11,afternoon,38,95,16,4,1,22634,89,21054,373,570,548
14171,2013,11,afternoon,39,35,4,2,1,17074,1440,11690,503,2925,516
14172,2013,11,afternoon,4,50,13,7,1,41483,4608,1394,7284,26554,1643
14173,2013,11,afternoon,40,71,4,2,3,11868,14,11199,216,48,391
14174,2013,11,afternoon,41,44,6,4,5,26573,3249,7621,2101,12539,1063
14175,2013,11,afternoon,42,122,13,10,10,26024,797,21891,775,2062,499
14176,2013,11,afternoon,43,265,34,29,10,48552,124,45464,845,1326,793
14177,2013,11,afternoon,44,188,69,11,10,30946,93,29792,311,459,291
14178,2013,11,afternoon,45,47,29,4,4,9840,19,9617,68,37,99
14179,2013,11,afternoon,46,147,21,7,13,27601,16,20826,5810,672,277
14180,2013,11,afternoon,47,11,2,2,3,2442,0,2419,0,11,12
14181,2013,11,afternoon,48,41,31,4,3,13306,12,12566,465,161,102
14182,2013,11,afternoon,49,208,66,17,32,42327,169,40798,396,417,547
14183,2013,11,afternoon,5,41,24,13,26,34942,1563,713,4378,26996,1292
14184,2013,11,afternoon,50,26,10,13,4,6620,43,5474,335,633,135
14185,2013,11,afternoon,51,43,33,10,3,14635,1,9575,4139,781,139
14186,2013,11,afternoon,52,27,14,3,14,23013,66,562,18409,3938,38
14187,2013,11,afternoon,53,134,71,15,16,27572,70,25520,1488,281,213
14188,2013,11,afternoon,54,37,2,10,1,7382,26,6926,265,135,30
14189,2013,11,afternoon,55,17,17,2,0,9151,0,447,4582,4105,17
14190,2013,11,afternoon,56,49,41,6,0,35542,311,1431,17270,16214,316
14191,2013,11,afternoon,57,34,9,3,7,13259,441,79,10197,2482,60
14192,2013,11,afternoon,58,50,26,8,8,44231,3253,453,37468,2798,259
14193,2013,11,afternoon,59,33,11,22,1,16064,2918,145,10095,2660,246
14194,2013,11,afternoon,6,144,35,25,1,99876,6735,3320,8099,78859,2863
14195,2013,11,afternoon,60,32,39,12,3,32853,12214,863,8175,10982,619
14196,2013,11,afternoon,61,125,57,8,30,41178,993,9495,25278,5010,402
14197,2013,11,afternoon,62,28,8,2,1,19932,308,213,16566,2840,5
14198,2013,11,afternoon,63,54,11,12,6,40926,191,1352,37904,1432,47
14199,2013,11,afternoon,64,21,30,4,3,25200,361,340,12527,11672,300
14200,2013,11,afternoon,65,75,32,9,0,33595,193,1154,27169,5008,71
14201,2013,11,afternoon,66,156,95,19,10,54265,304,25023,26109,1973,856
14202,2013,11,afternoon,67,222,48,24,46,30798,6,28249,1890,244,409
14203,2013,11,afternoon,68,195,46,15,28,26020,62,24690,756,204,308
14204,2013,11,afternoon,69,181,39,18,18,32461,5,31301,387,431,337
14205,2013,11,afternoon,7,117,31,86,1,67260,4243,3134,4675,53151,2057
14206,2013,11,afternoon,70,72,66,12,8,43283,314,20721,16374,5044,830
14207,2013,11,afternoon,71,223,58,42,21,45770,153,44267,614,257,479
14208,2013,11,afternoon,72,32,81,2,16,20836,89,7047,1200,12043,457
14209,2013,11,afternoon,73,94,83,8,5,27055,8,25981,324,170,572
14210,2013,11,afternoon,74,18,38,18,3,19029,368,589,2090,15730,252
14211,2013,11,afternoon,75,76,43,13,5,23019,45,15252,805,6313,604
14212,2013,11,afternoon,76,61,7,2,4,12902,1407,231,1127,9475,662
14213,2013,11,afternoon,77,58,6,9,2,55430,6430,7592,9081,30615,1712
14214,2013,11,afternoon,8,265,52,11,0,86343,9906,7376,4627,62243,2191
14215,2013,11,afternoon,9,5,20,2,0,11150,241,148,752,9893,116
14216,2013,11,evening,1,126,13,14,0,55500,3205,14455,12383,23604,1853
14217,2013,11,evening,10,23,13,20,0,36002,1170,169,4202,29644,817
14218,2013,11,evening,11,32,23,3,0,26755,2597,274,6125,17155,604
14219,2013,11,evening,12,6,14,2,0,18631,1971,169,2439,13655,397
14220,2013,11,evening,13,14,11,9,0,18743,5121,448,3092,9642,440
14221,2013,11,evening,14,61,18,16,0,51575,7883,2337,24892,14932,1531
14222,2013,11,evening,15,107,41,14,1,64523,2946,863,27576,31778,1360
14223,2013,11,evening,16,71,29,12,1,55417,4579,1543,24733,22975,1587
14224,2013,11,evening,17,57,22,7,1,43444,1755,895,12559,27862,373
14225,2013,11,evening,18,9,6,1,3,12992,519,582,7585,4032,274
14226,2013,11,evening,19,118,28,16,5,78155,1336,2196,62968,10879,776
14227,2013,11,evening,2,93,26,13,3,73723,16641,8936,13366,31806,2974
14228,2013,11,evening,20,51,9,2,1,24450,384,502,21321,1900,343
14229,2013,11,evening,21,55,14,14,1,38191,1340,800,23368,11898,785
14230,2013,11,evening,22,155,48,22,1,74606,2234,3556,33868,33354,1594
14231,2013,11,evening,23,253,30,19,10,56248,305,20912,30847,3258,926
14232,2013,11,evening,24,237,61,29,3,84458,3373,6551,22477,49729,2328
14233,2013,11,evening,25,540,85,22,17,97611,475,79668,12270,4407,791
14234,2013,11,evening,26,196,7,5,13,17490,33,16705,362,277,113
14235,2013,11,evening,27,202,20,14,4,20234,80,18155,712,1079,208
14236,2013,11,evening,28,192,45,9,1,62560,10267,18559,6105,26071,1558
14237,2013,11,evening,29,246,24,11,16,35423,83,31112,2897,796,535
14238,2013,11,evening,3,95,8,10,18,56296,5773,10970,7468,30456,1629
14239,2013,11,evening,30,109,45,6,10,73983,201,8831,62126,2545,280
14240,2013,11,evening,31,85,25,8,4,32998,718,1258,25699,4955,368
14241,2013,11,evening,32,160,79,3,1,35010,6162,4003,2115,21691,1039
14242,2013,11,evening,33,42,13,1,1,23190,5375,5488,1243,10433,651
14243,2013,11,evening,34,19,11,2,2,13635,10278,1248,408,1572,129
14244,2013,11,evening,35,59,6,5,3,20559,2639,14460,649,2356,455
14245,2013,11,evening,36,14,3,3,3,6474,124,5949,240,125,36
14246,2013,11,evening,37,22,4,1,2,2377,0,2170,124,83,0
14247,2013,11,evening,38,98,16,4,1,22634,89,21054,373,570,548
14248,2013,11,evening,39,34,4,2,0,17074,1440,11690,503,2925,516
14249,2013,11,evening,4,57,13,7,1,41483,4608,1394,7284,26554,1643
14250,2013,11,evening,40,82,4,2,3,11868,14,11199,216,48,391
14251,2013,11,evening,41,28,6,4,6,26573,3249,7621,2101,12539,1063
14252,2013,11,evening,42,106,13,10,10,26024,797,21891,775,2062,499
14253,2013,11,evening,43,230,34,29,10,48552,124,45464,845,1326,793
14254,2013,11,evening,44,167,69,11,10,30946,93,29792,311,459,291
14255,2013,11,evening,45,32,29,4,4,9840,19,9617,68,37,99
14256,2013,11,evening,46,134,21,7,13,27601,16,20826,5810,672,277
14257,2013,11,evening,47,6,2,2,3,2442,0,2419,0,11,12
